                                                  
Mon Aug 27 19:31:35 2018 | Game starting...
Mon Aug 27 19:31:35 2018 | Loading variables...
                                                  
Mon Aug 27 19:33:09 2018 | Game starting...
Mon Aug 27 19:33:09 2018 | Loading variables...
                                                  
Mon Aug 27 19:34:05 2018 | Game starting...
Mon Aug 27 19:34:05 2018 | Loading variables...
                                                  
Mon Aug 27 19:36:18 2018 | Game starting...
Mon Aug 27 19:36:18 2018 | Loading variables...
Mon Aug 27 19:36:18 2018 | Loading pathways...
                                                  
Mon Aug 27 19:38:52 2018 | Game starting...
Mon Aug 27 19:38:52 2018 | Loading variables:
Mon Aug 27 19:38:52 2018 | >Loading pathways...
                                                  
Mon Aug 27 19:39:42 2018 | Game starting...
Mon Aug 27 20:04:25 2018 | 18446744073709551562
Mon Aug 27 20:04:25 2018 | 18446744073709551561
Mon Aug 27 20:04:25 2018 | 18446744073709551560
Mon Aug 27 20:04:25 2018 | 18446744073709551559
Mon Aug 27 20:04:25 2018 | 18446744073709551558
Mon Aug 27 20:04:25 2018 | 18446744073709551557
Mon Aug 27 20:04:25 2018 | 18446744073709551556
Mon Aug 27 20:04:25 2018 | 18446744073709551555
Mon Aug 27 20:04:25 2018 | 18446744073709551554
Mon Aug 27 20:04:25 2018 | 18446744073709551553
Mon Aug 27 20:04:25 2018 | 18446744073709551552
Mon Aug 27 20:04:25 2018 | 18446744073709551551
Mon Aug 27 20:04:25 2018 | 18446744073709551550
Mon Aug 27 20:04:25 2018 | 18446744073709551549
Mon Aug 27 20:04:25 2018 | 18446744073709551548
Mon Aug 27 20:04:25 2018 | 18446744073709551547
Mon Aug 27 20:04:25 2018 | 18446744073709551546
Mon Aug 27 20:04:25 2018 | 18446744073709551545
Mon Aug 27 20:04:25 2018 | 18446744073709551544
Mon Aug 27 20:04:25 2018 | 18446744073709551543
Mon Aug 27 20:04:25 2018 | 18446744073709551542
Mon Aug 27 20:04:25 2018 | 18446744073709551541
Mon Aug 27 20:04:25 2018 | 18446744073709551540
Mon Aug 27 20:04:25 2018 | 18446744073709551539
Mon Aug 27 20:04:25 2018 | 18446744073709551538
Mon Aug 27 20:04:25 2018 | 18446744073709551537
Mon Aug 27 20:04:25 2018 | 18446744073709551536
Mon Aug 27 20:04:25 2018 | 18446744073709551535
Mon Aug 27 20:04:25 2018 | 18446744073709551534
Mon Aug 27 20:04:25 2018 | 18446744073709551533
Mon Aug 27 20:04:25 2018 | 18446744073709551532
Mon Aug 27 20:04:25 2018 | 18446744073709551531
Mon Aug 27 20:04:25 2018 | 18446744073709551530
Mon Aug 27 20:04:25 2018 | 18446744073709551529
Mon Aug 27 20:04:25 2018 | 18446744073709551528
Mon Aug 27 20:04:25 2018 | 18446744073709551527
Mon Aug 27 20:04:25 2018 | 18446744073709551526
Mon Aug 27 20:04:25 2018 | 18446744073709551525
Mon Aug 27 20:04:25 2018 | 18446744073709551524
Mon Aug 27 20:04:25 2018 | 18446744073709551523
Mon Aug 27 20:04:25 2018 | 18446744073709551522
Mon Aug 27 20:04:25 2018 | 18446744073709551521
Mon Aug 27 20:04:25 2018 | 18446744073709551520
Mon Aug 27 20:04:25 2018 | 18446744073709551519
Mon Aug 27 20:04:25 2018 | 18446744073709551518
Mon Aug 27 20:04:25 2018 | 18446744073709551517
Mon Aug 27 20:04:25 2018 | 18446744073709551516
Mon Aug 27 20:04:25 2018 | 18446744073709551515
Mon Aug 27 20:04:25 2018 | 18446744073709551514
Mon Aug 27 20:04:25 2018 | 18446744073709551513
Mon Aug 27 20:04:25 2018 | 18446744073709551512
Mon Aug 27 20:04:25 2018 | 18446744073709551511
Mon Aug 27 20:04:25 2018 | 18446744073709551510
Mon Aug 27 20:04:25 2018 | 18446744073709551509
Mon Aug 27 20:04:25 2018 | 18446744073709551508
Mon Aug 27 20:04:25 2018 | 18446744073709551507
Mon Aug 27 20:04:25 2018 | 18446744073709551506
Mon Aug 27 20:04:25 2018 | 18446744073709551505
Mon Aug 27 20:04:25 2018 | 18446744073709551504
Mon Aug 27 20:04:25 2018 | 18446744073709551503
Mon Aug 27 20:04:25 2018 | 18446744073709551502
Mon Aug 27 20:04:25 2018 | 18446744073709551501
Mon Aug 27 20:04:25 2018 | 18446744073709551500
Mon Aug 27 20:04:25 2018 | 18446744073709551499
Mon Aug 27 20:04:25 2018 | 18446744073709551498
Mon Aug 27 20:04:25 2018 | 18446744073709551497
Mon Aug 27 20:04:25 2018 | 18446744073709551496
Mon Aug 27 20:04:25 2018 | 18446744073709551495
Mon Aug 27 20:04:25 2018 | 18446744073709551494
Mon Aug 27 20:04:25 2018 | 18446744073709551493
Mon Aug 27 20:04:25 2018 | 18446744073709551492
Mon Aug 27 20:04:25 2018 | 18446744073709551491
Mon Aug 27 20:04:25 2018 | 18446744073709551490
Mon Aug 27 20:04:25 2018 | 18446744073709551489
Mon Aug 27 20:04:25 2018 | 18446744073709551488
Mon Aug 27 20:04:25 2018 | 18446744073709551487
Mon Aug 27 20:04:25 2018 | 18446744073709551486
Mon Aug 27 20:04:25 2018 | 18446744073709551485
Mon Aug 27 20:04:25 2018 | 18446744073709551484
Mon Aug 27 20:04:25 2018 | 18446744073709551483
Mon Aug 27 20:04:25 2018 | 18446744073709551482
Mon Aug 27 20:04:25 2018 | 18446744073709551481
Mon Aug 27 20:04:25 2018 | 18446744073709551480
Mon Aug 27 20:04:25 2018 | 18446744073709551479
Mon Aug 27 20:04:25 2018 | 18446744073709551478
Mon Aug 27 20:04:25 2018 | 18446744073709551477
Mon Aug 27 20:04:25 2018 | 18446744073709551476
Mon Aug 27 20:04:25 2018 | 18446744073709551475
Mon Aug 27 20:04:25 2018 | 18446744073709551474
Mon Aug 27 20:04:25 2018 | 18446744073709551473
Mon Aug 27 20:04:25 2018 | 18446744073709551472
Mon Aug 27 20:04:25 2018 | 18446744073709551471
Mon Aug 27 20:04:25 2018 | 18446744073709551470
Mon Aug 27 20:04:25 2018 | 18446744073709551469
Mon Aug 27 20:04:25 2018 | 18446744073709551468
Mon Aug 27 20:04:25 2018 | 18446744073709551467
Mon Aug 27 20:04:25 2018 | 18446744073709551466
Mon Aug 27 20:04:25 2018 | 18446744073709551465
Mon Aug 27 20:04:25 2018 | 18446744073709551464
Mon Aug 27 20:04:25 2018 | 18446744073709551463
Mon Aug 27 20:04:25 2018 | 18446744073709551462
Mon Aug 27 20:04:25 2018 | 18446744073709551461
Mon Aug 27 20:04:25 2018 | 18446744073709551460
Mon Aug 27 20:04:25 2018 | 18446744073709551459
Mon Aug 27 20:04:25 2018 | 18446744073709551458
Mon Aug 27 20:04:25 2018 | 18446744073709551457
Mon Aug 27 20:04:25 2018 | 18446744073709551456
Mon Aug 27 20:04:25 2018 | 18446744073709551455
Mon Aug 27 20:04:25 2018 | 18446744073709551454
Mon Aug 27 20:04:25 2018 | 18446744073709551453
Mon Aug 27 20:04:25 2018 | 18446744073709551452
Mon Aug 27 20:04:25 2018 | 18446744073709551451
Mon Aug 27 20:04:25 2018 | 18446744073709551450
Mon Aug 27 20:04:25 2018 | 18446744073709551449
Mon Aug 27 20:04:25 2018 | 18446744073709551448
Mon Aug 27 20:04:25 2018 | 18446744073709551447
Mon Aug 27 20:04:25 2018 | 18446744073709551446
Mon Aug 27 20:04:25 2018 | 18446744073709551445
Mon Aug 27 20:04:25 2018 | 18446744073709551444
Mon Aug 27 20:04:25 2018 | 18446744073709551443
Mon Aug 27 20:04:25 2018 | 18446744073709551442
Mon Aug 27 20:04:25 2018 | 18446744073709551441
Mon Aug 27 20:04:25 2018 | 18446744073709551440
Mon Aug 27 20:04:25 2018 | 18446744073709551439
Mon Aug 27 20:04:25 2018 | 18446744073709551438
Mon Aug 27 20:04:25 2018 | 18446744073709551437
Mon Aug 27 20:04:25 2018 | 18446744073709551436
Mon Aug 27 20:04:25 2018 | 18446744073709551435
Mon Aug 27 20:04:25 2018 | 18446744073709551434
Mon Aug 27 20:04:25 2018 | 18446744073709551433
Mon Aug 27 20:04:25 2018 | 18446744073709551432
Mon Aug 27 20:04:25 2018 | 18446744073709551431
Mon Aug 27 20:04:25 2018 | 18446744073709551430
Mon Aug 27 20:04:25 2018 | 18446744073709551429
Mon Aug 27 20:04:25 2018 | 18446744073709551428
Mon Aug 27 20:04:25 2018 | 18446744073709551427
Mon Aug 27 20:04:25 2018 | 18446744073709551426
Mon Aug 27 20:04:25 2018 | 18446744073709551425
Mon Aug 27 20:04:25 2018 | 18446744073709551424
Mon Aug 27 20:04:25 2018 | 18446744073709551423
Mon Aug 27 20:04:25 2018 | 18446744073709551422
Mon Aug 27 20:04:25 2018 | 18446744073709551421
Mon Aug 27 20:04:25 2018 | 18446744073709551420
Mon Aug 27 20:04:25 2018 | 18446744073709551419
Mon Aug 27 20:04:25 2018 | 18446744073709551418
Mon Aug 27 20:04:25 2018 | 18446744073709551417
Mon Aug 27 20:04:25 2018 | 18446744073709551416
Mon Aug 27 20:04:25 2018 | 18446744073709551415
Mon Aug 27 20:04:25 2018 | 18446744073709551414
Mon Aug 27 20:04:25 2018 | 18446744073709551413
Mon Aug 27 20:04:25 2018 | 18446744073709551412
                                                  
Mon Aug 27 20:05:30 2018 | Game starting...
Mon Aug 27 20:05:30 2018 | Loading variables:
Mon Aug 27 20:05:30 2018 | >Loading pathways...
Mon Aug 27 20:05:30 2018 | 1
Mon Aug 27 20:05:30 2018 | 8
Mon Aug 27 20:05:30 2018 | 7
Mon Aug 27 20:05:30 2018 | 6
Mon Aug 27 20:05:30 2018 | 5
Mon Aug 27 20:05:30 2018 | 4
Mon Aug 27 20:05:30 2018 | 3
Mon Aug 27 20:05:30 2018 | 2
Mon Aug 27 20:05:30 2018 | 1
Mon Aug 27 20:05:30 2018 | 0
Mon Aug 27 20:05:30 2018 | 11
Mon Aug 27 20:05:30 2018 | 10
Mon Aug 27 20:05:30 2018 | 9
Mon Aug 27 20:05:30 2018 | 8
Mon Aug 27 20:05:30 2018 | 7
Mon Aug 27 20:05:30 2018 | 6
Mon Aug 27 20:05:30 2018 | 5
Mon Aug 27 20:05:30 2018 | 4
Mon Aug 27 20:05:30 2018 | 3
Mon Aug 27 20:05:30 2018 | 2
Mon Aug 27 20:05:30 2018 | 1
Mon Aug 27 20:05:30 2018 | 0
Mon Aug 27 20:05:30 2018 | 2
Mon Aug 27 20:05:30 2018 | Error pathways load: incorrect note!
Mon Aug 27 20:05:30 2018 | Critical error: loading variables!
Game close
                                                  
Mon Aug 27 20:06:15 2018 | Game starting...
Mon Aug 27 20:06:15 2018 | Loading variables:
Mon Aug 27 20:06:15 2018 | >Loading pathways...
Mon Aug 27 20:06:15 2018 | 1
Mon Aug 27 20:06:15 2018 | 8
Mon Aug 27 20:06:15 2018 | 7
Mon Aug 27 20:06:15 2018 | 6
Mon Aug 27 20:06:15 2018 | 5
Mon Aug 27 20:06:15 2018 | 4
Mon Aug 27 20:06:15 2018 | 3
Mon Aug 27 20:06:15 2018 | 2
Mon Aug 27 20:06:15 2018 | 1
Mon Aug 27 20:06:15 2018 | 0
Mon Aug 27 20:06:15 2018 | textures
Mon Aug 27 20:06:15 2018 | 11
Mon Aug 27 20:06:15 2018 | 10
Mon Aug 27 20:06:15 2018 | 9
Mon Aug 27 20:06:15 2018 | 8
Mon Aug 27 20:06:15 2018 | 7
Mon Aug 27 20:06:15 2018 | 6
Mon Aug 27 20:06:15 2018 | 5
Mon Aug 27 20:06:15 2018 | 4
Mon Aug 27 20:06:15 2018 | 3
Mon Aug 27 20:06:15 2018 | 2
Mon Aug 27 20:06:15 2018 | 1
Mon Aug 27 20:06:15 2018 | 0
Mon Aug 27 20:06:15 2018 | 
Mon Aug 27 20:06:15 2018 | 2
Mon Aug 27 20:06:15 2018 | Error pathways load: incorrect note!
Mon Aug 27 20:06:15 2018 | Critical error: loading variables!
Game close
                                                  
Mon Aug 27 20:07:32 2018 | Game starting...
Mon Aug 27 20:07:32 2018 | Loading variables:
Mon Aug 27 20:07:32 2018 | >Loading pathways...
Mon Aug 27 20:07:32 2018 | 1
Mon Aug 27 20:07:32 2018 | 8
Mon Aug 27 20:07:32 2018 | 7
Mon Aug 27 20:07:32 2018 | 6
Mon Aug 27 20:07:32 2018 | 5
Mon Aug 27 20:07:32 2018 | 4
Mon Aug 27 20:07:32 2018 | 3
Mon Aug 27 20:07:32 2018 | 2
Mon Aug 27 20:07:32 2018 | 1
Mon Aug 27 20:07:32 2018 | 0
Mon Aug 27 20:07:32 2018 | 

Mon Aug 27 20:07:32 2018 | textures
Mon Aug 27 20:07:32 2018 | 11
Mon Aug 27 20:07:32 2018 | 10
Mon Aug 27 20:07:32 2018 | 9
Mon Aug 27 20:07:32 2018 | 8
Mon Aug 27 20:07:32 2018 | 7
Mon Aug 27 20:07:32 2018 | 6
Mon Aug 27 20:07:32 2018 | 5
Mon Aug 27 20:07:32 2018 | 4
Mon Aug 27 20:07:32 2018 | 3
Mon Aug 27 20:07:32 2018 | 2
Mon Aug 27 20:07:32 2018 | 1
Mon Aug 27 20:07:32 2018 | 0
Mon Aug 27 20:07:32 2018 | 

Mon Aug 27 20:07:32 2018 | 
Mon Aug 27 20:07:32 2018 | 2
Mon Aug 27 20:07:32 2018 | Error pathways load: incorrect note!
Mon Aug 27 20:07:32 2018 | Critical error: loading variables!
Game close
                                                  
Mon Aug 27 20:08:23 2018 | Game starting...
Mon Aug 27 20:08:23 2018 | Loading variables:
Mon Aug 27 20:08:23 2018 | >Loading pathways...
Mon Aug 27 20:08:23 2018 | 1
Mon Aug 27 20:08:23 2018 | 
Mon Aug 27 20:08:23 2018 | 

Mon Aug 27 20:08:23 2018 | 
Mon Aug 27 20:08:23 2018 | 

Mon Aug 27 20:08:23 2018 | 2
Mon Aug 27 20:08:23 2018 | Error pathways load: incorrect note!
Mon Aug 27 20:08:23 2018 | Critical error: loading variables!
Game close
                                                  
Mon Aug 27 20:10:59 2018 | Game starting...
Mon Aug 27 20:10:59 2018 | Loading variables:
Mon Aug 27 20:10:59 2018 | >Loading pathways...
Mon Aug 27 20:10:59 2018 | 1
Mon Aug 27 20:10:59 2018 | 2
Mon Aug 27 20:10:59 2018 | 1
Mon Aug 27 20:10:59 2018 | 2
Mon Aug 27 20:10:59 2018 | 1
Mon Aug 27 20:10:59 2018 | 2
Mon Aug 27 20:10:59 2018 | 1
Mon Aug 27 20:10:59 2018 | 2
Mon Aug 27 20:10:59 2018 | 1
Mon Aug 27 20:10:59 2018 | 2
Mon Aug 27 20:10:59 2018 | >Loading physics...
Mon Aug 27 20:11:00 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:13:22 2018 | Game starting...
Mon Aug 27 20:13:22 2018 | Loading variables:
Mon Aug 27 20:13:22 2018 | >Loading pathways...
Mon Aug 27 20:13:22 2018 | textures 
Mon Aug 27 20:13:22 2018 | objects 
Mon Aug 27 20:13:22 2018 | animations 
Mon Aug 27 20:13:22 2018 | maps 
Mon Aug 27 20:13:22 2018 | fonts 
Mon Aug 27 20:13:22 2018 | >Loading physics...
Mon Aug 27 20:13:22 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:13:53 2018 | Game starting...
Mon Aug 27 20:13:53 2018 | Loading variables:
Mon Aug 27 20:13:53 2018 | >Loading pathways...
Mon Aug 27 20:13:53 2018 | textures 
Mon Aug 27 20:13:53 2018 |  ./textures/
Mon Aug 27 20:13:53 2018 | objects 
Mon Aug 27 20:13:53 2018 |  ./objects/
Mon Aug 27 20:13:53 2018 | animations 
Mon Aug 27 20:13:53 2018 |  ./animations/
Mon Aug 27 20:13:53 2018 | maps 
Mon Aug 27 20:13:53 2018 |  ./maps/
Mon Aug 27 20:13:53 2018 | fonts 
Mon Aug 27 20:13:53 2018 |  ./fonts/
Mon Aug 27 20:13:53 2018 | >Loading physics...
Mon Aug 27 20:13:53 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:15:14 2018 | Game starting...
Mon Aug 27 20:15:14 2018 | Loading variables:
Mon Aug 27 20:15:14 2018 | >Loading pathways...
Mon Aug 27 20:15:14 2018 | >Loading physics...
Mon Aug 27 20:15:14 2018 | Loading fonts...
Mon Aug 27 20:15:14 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:17:32 2018 | Game starting...
Mon Aug 27 20:17:32 2018 | Loading variables:
Mon Aug 27 20:17:32 2018 | >Loading pathways...
Mon Aug 27 20:17:32 2018 | >Loading physics...
Mon Aug 27 20:17:32 2018 | Loading fonts...
Mon Aug 27 20:17:32 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:21:53 2018 | Game starting...
Mon Aug 27 20:21:53 2018 | Loading variables:
Mon Aug 27 20:21:53 2018 | >Loading pathways...
Mon Aug 27 20:21:53 2018 | >Loading physics...
Mon Aug 27 20:21:53 2018 | Loading fonts...
Mon Aug 27 20:21:53 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:22:55 2018 | Game starting...
Mon Aug 27 20:22:55 2018 | Loading variables:
Mon Aug 27 20:22:55 2018 | >Loading pathways...
Mon Aug 27 20:22:55 2018 | >Loading physics...
Mon Aug 27 20:22:55 2018 | Loading fonts...
Mon Aug 27 20:22:55 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:24:39 2018 | Game starting...
Mon Aug 27 20:24:39 2018 | Loading variables:
Mon Aug 27 20:24:39 2018 | >Loading pathways...
Mon Aug 27 20:24:39 2018 |  ./textures/
Mon Aug 27 20:24:39 2018 |  ./objects/
Mon Aug 27 20:24:39 2018 |  ./animations/
Mon Aug 27 20:24:39 2018 |  ./maps/
Mon Aug 27 20:24:39 2018 |  ./fonts/
Mon Aug 27 20:24:39 2018 | >Loading physics...
Mon Aug 27 20:24:39 2018 | Loading fonts...
Mon Aug 27 20:24:39 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:26:20 2018 | Game starting...
Mon Aug 27 20:26:20 2018 | Loading variables:
Mon Aug 27 20:26:20 2018 | >Loading pathways...
Mon Aug 27 20:26:20 2018 | texture
Mon Aug 27 20:26:20 2018 |  ./textures/./textures/
Mon Aug 27 20:26:20 2018 |  ./textures/
Mon Aug 27 20:26:20 2018 | object
Mon Aug 27 20:26:20 2018 |  ./objects/./objects/
Mon Aug 27 20:26:20 2018 |  ./objects/
Mon Aug 27 20:26:20 2018 | animation
Mon Aug 27 20:26:20 2018 |  ./animations/./animations/
Mon Aug 27 20:26:20 2018 |  ./animations/
Mon Aug 27 20:26:20 2018 | map
Mon Aug 27 20:26:20 2018 |  ./maps/./maps/
Mon Aug 27 20:26:20 2018 |  ./maps/
Mon Aug 27 20:26:20 2018 | font
Mon Aug 27 20:26:20 2018 |  ./fonts/./fonts/
Mon Aug 27 20:26:20 2018 |  ./fonts/
Mon Aug 27 20:26:20 2018 | >Loading physics...
Mon Aug 27 20:26:20 2018 | gravit
Mon Aug 27 20:26:20 2018 |  0.010.01
Mon Aug 27 20:26:20 2018 | timeSpee
Mon Aug 27 20:26:20 2018 |  11
Mon Aug 27 20:26:20 2018 | Loading fonts...
Mon Aug 27 20:26:20 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:28:26 2018 | Game starting...
Mon Aug 27 20:28:26 2018 | Loading variables:
Mon Aug 27 20:28:26 2018 | >Loading pathways...
Mon Aug 27 20:28:26 2018 | texture
Mon Aug 27 20:28:26 2018 |  ./textures/./textures/
Mon Aug 27 20:28:26 2018 | object
Mon Aug 27 20:28:26 2018 |  ./objects/./objects/
Mon Aug 27 20:28:26 2018 | animation
Mon Aug 27 20:28:26 2018 |  ./animations/./animations/
Mon Aug 27 20:28:26 2018 | map
Mon Aug 27 20:28:26 2018 |  ./maps/./maps/
Mon Aug 27 20:28:26 2018 | font
Mon Aug 27 20:28:26 2018 |  ./fonts/./fonts/
Mon Aug 27 20:28:26 2018 | >Loading physics...
Mon Aug 27 20:28:26 2018 | gravit
Mon Aug 27 20:28:26 2018 |  0.010.01
Mon Aug 27 20:28:26 2018 | timeSpee
Mon Aug 27 20:28:26 2018 |  11
Mon Aug 27 20:28:26 2018 | Loading fonts...
Mon Aug 27 20:28:26 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:28:41 2018 | Game starting...
Mon Aug 27 20:28:41 2018 | Loading variables:
Mon Aug 27 20:28:41 2018 | >Loading pathways...
Mon Aug 27 20:28:41 2018 | texture
Mon Aug 27 20:28:41 2018 |  ./textures/./textures/
Mon Aug 27 20:28:41 2018 | object
Mon Aug 27 20:28:41 2018 |  ./objects/./objects/
Mon Aug 27 20:28:41 2018 | animation
Mon Aug 27 20:28:41 2018 |  ./animations/./animations/
Mon Aug 27 20:28:41 2018 | map
Mon Aug 27 20:28:41 2018 |  ./maps/./maps/
Mon Aug 27 20:28:41 2018 | font
Mon Aug 27 20:28:41 2018 |  ./fonts/./fonts/
Mon Aug 27 20:28:41 2018 | >Loading physics...
Mon Aug 27 20:28:41 2018 | gravit
Mon Aug 27 20:28:41 2018 |  0.010.01
Mon Aug 27 20:28:41 2018 | timeSpee
Mon Aug 27 20:28:41 2018 |  11
Mon Aug 27 20:28:41 2018 | Loading fonts...
Mon Aug 27 20:28:41 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:28:45 2018 | Game starting...
Mon Aug 27 20:28:45 2018 | Loading variables:
Mon Aug 27 20:28:45 2018 | >Loading pathways...
Mon Aug 27 20:28:45 2018 | texture
Mon Aug 27 20:28:45 2018 |  ./textures/./textures/
Mon Aug 27 20:28:45 2018 | object
Mon Aug 27 20:28:45 2018 |  ./objects/./objects/
Mon Aug 27 20:28:45 2018 | animation
Mon Aug 27 20:28:45 2018 |  ./animations/./animations/
Mon Aug 27 20:28:45 2018 | map
Mon Aug 27 20:28:45 2018 |  ./maps/./maps/
Mon Aug 27 20:28:45 2018 | font
Mon Aug 27 20:28:45 2018 |  ./fonts/./fonts/
Mon Aug 27 20:28:45 2018 | >Loading physics...
Mon Aug 27 20:28:45 2018 | gravit
Mon Aug 27 20:28:45 2018 |  0.010.01
Mon Aug 27 20:28:45 2018 | timeSpee
Mon Aug 27 20:28:45 2018 |  11
Mon Aug 27 20:28:45 2018 | Loading fonts...
Mon Aug 27 20:28:45 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:33:03 2018 | Game starting...
Mon Aug 27 20:33:03 2018 | Loading variables:
Mon Aug 27 20:33:03 2018 | >Loading pathways...
Mon Aug 27 20:33:03 2018 | >Loading physics...
Mon Aug 27 20:33:03 2018 | Loading fonts...
Mon Aug 27 20:33:03 2018 | Critical error: loading fonts!
Game close
                                                  
Mon Aug 27 20:33:30 2018 | Game starting...
Mon Aug 27 20:33:30 2018 | Loading variables:
Mon Aug 27 20:33:30 2018 | >Loading pathways...
Mon Aug 27 20:33:30 2018 | textures 
Mon Aug 27 20:33:30 2018 | ./textures//
Mon Aug 27 20:33:30 2018 | objects 
Mon Aug 27 20:33:30 2018 | ./objects//
Mon Aug 27 20:33:30 2018 | animations 
Mon Aug 27 20:33:30 2018 | ./animations//
Mon Aug 27 20:33:30 2018 | maps 
